design	table_group	reform	target	target_key	spec_name	event_time	j	beta	se	t	pvalue	n_event_obs	n_obs	r2
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	23	23	2.5268768263531567	2.6433568559697152e-14	95593480715496.22	0.0	1.0	128	1.0
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	24	24	2.526876826353164	2.887945969101996e-14	87497371951833.77	0.0	1.0	128	1.0
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	25	25	2.5004185999406947	2.6663849887652697e-14	93775602940915.55	0.0	1.0	128	1.0
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	26	26	2.5004185999406996	2.8718531933381986e-14	87066379498119.5	0.0	1.0	128	1.0
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	27	27	2.500418599940692	2.4801497754101164e-14	100817241955769.55	0.0	1.0	128	1.0
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	28	28	2.7213493134100295	2.5522576133427427e-14	106625181532745.98	0.0	1.0	128	1.0
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	29	29	2.7213493134100295	2.4705892524161728e-14	110149807814011.16	0.0	1.0	128	1.0
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	30	30	2.721349313410035	2.6987327224930884e-14	100838044861888.11	0.0	1.0	128	1.0
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	31	31	2.241385804861052	2.5898435950170566e-14	86545218760451.47	0.0	1.0	128	1.0
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	32	32	2.241385804861058	2.9420700675782373e-14	76183970924460.44	0.0	1.0	128	1.0
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	33	33	2.241385804861061	3.125391200938976e-14	71715368117363.06	0.0	1.0	128	1.0
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	34	34	2.1441127814584724	2.803747299691946e-14	76473110886064.9	0.0	1.0	128	1.0
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	35	35	2.144112781458474	2.903270358112791e-14	73851640287892.75	0.0	1.0	128	1.0
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	36	36	2.1441127814584733	2.805153744374133e-14	76434768887751.4	0.0	1.0	128	1.0
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	37	37	2.2937892113402785	3.02307022528294e-14	75876147108874.88	0.0	1.0	128	1.0
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	38	38	2.293789211340268	3.184463367132354e-14	72030635836952.7	0.0	1.0	128	1.0
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	39	39	2.29378921134027	2.6186205182575554e-14	87595327209402.98	0.0	1.0	128	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-24	-24	-0.04268700206406277	2.540563399106199e-15	-16802179421730.068	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-23	-23	-0.15967754282542296	3.988785968033294e-15	-40031614657969.07	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-22	-22	-0.20503130047295653	4.315035101049423e-15	-47515557966861.64	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-21	-21	-0.12194654790655624	6.064988725535873e-15	-20106640494336.887	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-20	-20	-0.20065789459802152	7.225537688483708e-15	-27770652268250.77	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-19	-19	-0.2877610375264156	7.730101696036253e-15	-37226035159921.66	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-18	-18	-0.19423220137071284	2.605113115581104e-15	-74558068211708.67	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-17	-17	-0.2351230151624415	4.658574170591475e-15	-50471025372252.29	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-16	-16	5.030342018236327	7.069423520049101e-15	711563256037797.6	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-15	-15	2.386322171965891	3.614024414154632e-15	660294978257385.0	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	0	0	-0.09111740842680285	2.601125688517766e-15	-35029990603308.945	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	1	1	-0.09111740842676691	3.937749872531899e-14	-2313946070124.0566	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	2	2	-0.5455468291247759	2.513866673292778e-15	-217015021091072.25	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	3	3	-0.5455468291247757	3.1033313556998127e-15	-175793934515817.4	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	4	4	-0.5455468291247805	1.5579216503892135e-15	-350176036765704.6	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	5	5	-0.07997120228322019	9.812807337418736e-15	-8149676186779.863	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	6	6	-0.07997120228324106	8.94979216444522e-15	-8935537363754.895	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	7	7	-0.07997120228323973	7.181589671776804e-15	-11135585008082.756	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	8	8	-0.14055465438726805	3.62907148290182e-15	-38730197255547.02	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	9	9	-0.14055465438726855	2.097444190390798e-15	-67012345325422.1	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	10	10	-0.1405546543872681	2.526223296466371e-15	-55638254379125.18	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	11	11	-0.11409642797481245	5.8231347087562026e-15	-19593643918840.918	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	12	12	-0.11409642797481162	4.322245529329061e-15	-26397488805436.45	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	13	13	-0.11409642797480546	5.527769802472993e-15	-20640589614234.918	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	14	14	-0.33502714144414664	1.2004348117350276e-15	-279088158864637.53	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	15	15	-0.33502714144414125	4.067379767455534e-15	-82369279634226.8	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	16	16	-0.33502714144415074	4.665253668925162e-15	-71813274308262.52	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	17	17	0.1449363671048312	2.9366358089211123e-15	49354559617005.84	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	18	18	0.14493636710482882	6.437747698607998e-15	22513520860124.37	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	19	19	0.14493636710483354	9.058727962637048e-15	15999637885432.396	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	20	20	0.2422093905074271	6.76326928449826e-15	35812471797120.766	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	21	21	0.24220939050741128	4.8613729100884966e-15	49823248491135.01	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	22	22	0.24220939050741397	4.628397140109466e-15	52331159832512.875	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	23	23	0.09253296062562232	4.2459253696187845e-15	21793355410278.98	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	24	24	0.09253296062561955	4.290912833911917e-15	21564866080315.97	0.0	1.0	86	1.0
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	25	25	0.09253296062561267	3.9900868721786144e-15	23190713282663.203	0.0	1.0	86	1.0
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	-12	-12	0.2996808704896785	0.20191647850278774	1.4841823347545207	0.13776055495024533	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	-11	-11	0.29968087048966074	0.2019164785027879	1.4841823347544316	0.1377605549502689	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	-10	-10	0.29968087048967684	0.2019164785027895	1.4841823347544996	0.13776055495025094	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	-9	-9	0.2080289152347437	0.1401639881862371	1.484182334754444	0.13776055495026568	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	-8	-8	0.20802891523475028	0.14016398818623593	1.4841823347545033	0.13776055495024997	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	-7	-7	0.2080289152347436	0.14016398818623618	1.4841823347544532	0.13776055495026324	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	-6	-6	-0.08580936670269629	0.05781591971103134	-1.484182334754484	0.137760554950255	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	-5	-5	-0.08580936670269028	0.05781591971103109	-1.4841823347543865	0.1377605549502809	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	-4	-4	-0.08580936670269168	0.05781591971103131	-1.4841823347544052	0.13776055495027592	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	-3	-3	-7.676371556069919e-16	1.0247011841030612e-09	-7.491326910868344e-07	0.9999994022785917	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	-2	-2	2.6367796834847468e-15	1.0247011841034156e-09	2.5732181482661737e-06	0.9999979468689679	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	0	0	0.30295294713198406	0.204121111023804	1.4841823347544614	0.1377605549502611	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	1	1	0.30295294713198695	0.2041211110238044	1.4841823347544727	0.13776055495025802	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	2	2	0.3029529471319872	0.20412111102380562	1.4841823347544651	0.13776055495026007	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	3	3	-0.007430804095711437	0.005006665233582261	-1.4841823347543268	0.13776055495029677	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	4	4	-0.007430804095707372	0.005006665233581909	-1.4841823347536194	0.13776055495048437	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	5	5	-0.0074308040957087075	0.005006665233581835	-1.484182334753908	0.13776055495040782	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	6	6	0.03295816397365317	0.022206276952555257	1.48418233475471	0.13776055495019507	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	7	7	0.03295816397364768	0.022206276952554335	1.4841823347545247	0.13776055495024422	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	8	8	0.03295816397365228	0.022206276952553644	1.484182334754778	0.13776055495017703	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	9	9	0.015319346365337909	0.010321741477856796	1.4841823347545045	0.13776055495024958	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	10	10	0.015319346365340436	0.010321741477856665	1.4841823347547682	0.13776055495017966	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	11	11	0.015319346365341331	0.010321741477856713	1.484182334754848	0.1377605549501585	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	12	12	-0.1640735122635276	0.2826316223486264	-0.5805207177459526	0.5615635196736867	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	13	13	-0.1640735122635222	0.2826316223486269	-0.5805207177459325	0.5615635196737003	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	14	14	-0.16407351226352512	0.2826316223486279	-0.5805207177459407	0.5615635196736948	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	15	15	-0.4840491846295115	0.3027091448900066	-1.5990570248724967	0.10980793243358454	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	16	16	-0.48404918462951213	0.30270914489000633	-1.5990570248725002	0.10980793243358378	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	17	17	-0.48404918462950963	0.3027091448900054	-1.599057024872497	0.10980793243358454	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	18	18	-0.5488978668978948	0.32456671431501793	-1.691171160469479	0.09080411736697747	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	19	19	-0.5488978668979	0.3245667143150178	-1.6911711604694957	0.09080411736697429	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	20	20	-0.5488978668979011	0.32456671431501827	-1.6911711604694968	0.0908041173669741	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	21	21	-0.4491135803100325	0.29296597165612115	-1.5329888920928842	0.1252785918209	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	22	22	-0.449113580310035	0.2929659716561206	-1.5329888920928958	0.12527859182089715	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	23	23	-0.4491135803100406	0.2929659716561225	-1.5329888920929051	0.12527859182089482	1.0	144	0.9283244705353195
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-12	-12	0.29968087048966585	0.2019164785027876	1.4841823347544592	0.13776055495026163	1.0	144	0.8999892991645884
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-11	-11	0.29968087048966174	0.20191647850278682	1.4841823347544445	0.1377605549502655	1.0	144	0.8999892991645884
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-10	-10	0.29968087048966974	0.20191647850278702	1.4841823347544827	0.13776055495025538	1.0	144	0.8999892991645884
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-9	-9	0.20802891523474043	0.14016398818623518	1.4841823347544412	0.1377605549502664	1.0	144	0.8999892991645884
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-8	-8	0.20802891523474343	0.1401639881862352	1.4841823347544623	0.1377605549502608	1.0	144	0.8999892991645884
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-7	-7	0.2080289152347418	0.14016398818623596	1.4841823347544425	0.13776055495026607	1.0	144	0.8999892991645884
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-6	-6	-0.0858093667027014	0.05781591971103356	-1.4841823347545153	0.1377605549502468	1.0	144	0.8999892991645884
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-5	-5	-0.08580936670269836	0.057815919711032705	-1.4841823347544847	0.13776055495025485	1.0	144	0.8999892991645884
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-4	-4	-0.08580936670269723	0.057815919711031845	-1.4841823347544874	0.13776055495025416	1.0	144	0.8999892991645884
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-3	-3	-3.413381832300865e-15	1.0247011841412602e-09	-3.3310997246103635e-06	0.9999973421669592	1.0	144	0.8999892991645884
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	-2	-2	-9.992007221626409e-16	1.712723443024914e-14	-0.05833987537403644	0.9534779056319342	1.0	144	0.8999892991645884
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	0	0	0.3029529471319863	0.20412111102380348	1.484182334754476	0.13776055495025716	1.0	144	0.8999892991645884
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	1	1	0.3029529471319818	0.20412111102380354	1.4841823347544536	0.13776055495026307	1.0	144	0.8999892991645884
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	2	2	0.30295294713198573	0.20412111102380381	1.484182334754471	0.1377605549502585	1.0	144	0.8999892991645884
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	3	3	-0.0074308040957148025	0.00500666523358388	-1.484182334754519	0.13776055495024575	1.0	144	0.8999892991645884
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	4	4	-0.007430804095710633	0.0050066652335823275	-1.4841823347541465	0.13776055495034456	1.0	144	0.8999892991645884
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	5	5	-0.007430804095715441	0.005006665233583457	-1.484182334754772	0.13776055495017864	1.0	144	0.8999892991645884
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	6	6	0.03295816397364473	0.022206276952553606	1.4841823347544405	0.13776055495026657	1.0	144	0.8999892991645884
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	7	7	0.032958163973645295	0.022206276952552728	1.4841823347545244	0.13776055495024436	1.0	144	0.8999892991645884
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	8	8	0.03295816397364676	0.022206276952553734	1.484182334754523	0.13776055495024467	1.0	144	0.8999892991645884
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	9	9	0.015319346365337563	0.0103217414778551	1.484182334754715	0.1377605549501938	1.0	144	0.8999892991645884
